1485.8	10.01766788
1486	10.03714444
1486.2	10.06112202
1486.4	10.07996747
1486.6	10.08881879
1486.8	10.09706485
1487	10.11783253
1487.2	10.13567576
1487.4	10.15160162
1487.6	10.1674303
1487.8	10.18258283
1488	10.19613939
1488.2	10.21785515
1488.4	10.23366909
1488.6	10.24964646
1488.8	10.2650396
1489	10.27556566
1489.2	10.29015838
1489.4	10.30517879
1489.6	10.31817737
1489.8	10.32936667
1490	10.34318949
1490.2	10.35827455
1490.4	10.36994182
1490.6	10.38154242
1490.8	10.38995232
1491	10.3964499
1491.2	10.40418848
1491.4	10.41950141
1491.6	10.43366101
1491.8	10.44029091
1492	10.44966768
1492.2	10.46193859
1492.4	10.47228929
1492.6	10.48825556
1492.8	10.49446525
1493	10.50023717
1493.2	10.51169495
1493.4	10.52438889
1493.6	10.52707899
1493.8	10.53396949
1494	10.54175778
1494.2	10.55104909
1494.4	10.55649152
1494.6	10.55874141
1494.8	10.57472828
1495	10.58152828
1495.2	10.58916485
1495.4	10.59684343
1495.6	10.60811556
1495.8	10.61261374
1496	10.62206384
1496.2	10.62654727
1496.4	10.63418768
1496.6	10.63627677
1496.8	10.64253313
1497	10.64852889
1497.2	10.65512687
1497.4	10.66653293
1497.6	10.67044121
1497.8	10.68540909
1498	10.68723535
1498.2	10.69604081
1498.4	10.69924949
1498.6	10.71255273
1498.8	10.7128703
1499	10.71396404
1499.2	10.72564566
1499.4	10.72828525
1499.6	10.73758646
1499.8	10.74696101
1500	10.75277152
1500.2	10.76318182
1500.4	10.7702602
1500.6	10.78336323
1500.8	10.78867556
1501	10.79554949
1501.2	10.80518081
1501.4	10.80555152
1501.6	10.81727818
1501.8	10.82660949
1502	10.83202606
1502.2	10.84545273
1502.4	10.85386828
1502.6	10.86722687
1502.8	10.87734929
1503	10.88891313
1503.2	10.89936263
1503.4	10.90801414
1503.6	10.9157101
1503.8	10.92712404
1504	10.93796848
1504.2	10.95123354
1504.4	10.96502889
1504.6	10.97675616
1504.8	10.99769414
1505	11.01087576
1505.2	11.02584667
1505.4	11.03882263
1505.6	11.05466485
1505.8	11.06804323
1506	11.08394141
1506.2	11.10283212
1506.4	11.12539414
1506.6	11.14321596
1506.8	11.1607697
1507	11.1853398
1507.2	11.20146646
1507.4	11.22521253
1507.6	11.25169192
1507.8	11.27102263
1508	11.28616485
1508.2	11.31163798
1508.4	11.34068586
1508.6	11.36703232
1508.8	11.39472566
1509	11.42387535
1509.2	11.45258788
1509.4	11.4846103
1509.6	11.51632586
1509.8	11.54417192
1510	11.57709354
1510.2	11.60569455
1510.4	11.64059374
1510.6	11.67535899
1510.8	11.70736929
1511	11.74404909
1511.2	11.78227818
1511.4	11.82152101
1511.6	11.86319657
